,content_id,content_type,title,headline,description,publish_date,slug,description,state,duration,video_series,author_1,author_2,tag_1,tag_2,tag_3,thumbnail_1_URL,thumbnail_1_size,thumbnail_1_width,thumbnail_1_height,thumbnail_2_URL,thumbnail_2_size,thumbnail_2_width,thumbnail_2_height,thumbnail_3_URL,thumbnail_3_size,thumbnail_3_width,thumbnail_3_height
126,81ba99c71db26fddb3729adb3d11a53a,video,Resident Evil 2 Gets Free Story DLC - IGN News,,"Resident Evil 2 will be getting a free update in February that will add The Ghost Survivors - three ""what if"" stories of those who didn't make it out of Raccoon City.",2019-01-28T20:20:00+0000,resident-evil-2-gets-free-story-dlc,"Resident Evil 2 will be getting a free update in February that will add The Ghost Survivors - three ""what if"" stories of those who didn't make it out of Raccoon City.",published,55,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-re2dlcthumb-1548706899615_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-re2dlcthumb-1548706899615_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-re2dlcthumb-1548706899615_large.jpg,large,626.0,352.0
127,1177568cff0027c2f7b0b27c738db665,video,"BON & VIV Spiked Seltzer Super Bowl 53 Commercial: ""The Pitch""",,"Two mermaids entice a special ""Shark Tank"" with spiked seltzer. 
",2019-01-28T20:12:00+0000,bon-viv-spiked-seltzer-super-bowl-53-commercial-the-pitch,"Two mermaids entice a special ""Shark Tank"" with spiked seltzer. 
",published,29,none,,,trailer,super-bowl-xliii,episodes,https://assets1.ignimgs.com/thumbs/2019/01/28/3-1177568cff0027c2f7b0b27c738db665-1548706447/frame_0000_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/2019/01/28/3-1177568cff0027c2f7b0b27c738db665-1548706447/frame_0000_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/2019/01/28/3-1177568cff0027c2f7b0b27c738db665-1548706447/frame_0000_large.jpg,large,626.0,352.0
128,9e1be3568b4f9353bbe5a28c8dd15d28,video,"Pepsi Super Bowl 53 Commercial: ""More Than Okay"" ft. Cardi B, Steve Carell, & Lil Jon.",,"When someone asks ""Is Pepsi okay?"", you say...",2019-01-28T20:02:00+0000,pepsi-super-bowl-53-commercial-more-than-okay-ft-cardi-b-steve-carell-lil-jon,"When someone asks ""Is Pepsi okay?"", you say...",published,30,none,,,trailer,super-bowl-xliii,episodes,https://assets1.ignimgs.com/thumbs/2019/01/28/3-9e1be3568b4f9353bbe5a28c8dd15d28-1548707995/frame_0000_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/2019/01/28/3-9e1be3568b4f9353bbe5a28c8dd15d28-1548707995/frame_0000_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/2019/01/28/3-9e1be3568b4f9353bbe5a28c8dd15d28-1548707995/frame_0000_large.jpg,large,626.0,352.0
129,d1071121d79593176eada3d08cb79fe2,video,"Stella Artois Super Bowl 53 Commercial: ""Change Up the Usual"" ft. Jeff Bridges & Sarah Jessica Parker",,"Two iconic characters from film and TV change their classic drink order. 
",2019-01-28T20:02:00+0000,stella-artois-super-bowl-53-commercial-change-up-the-usual-ft-jeff-bridges-sarah-jessica-parker,"Two iconic characters from film and TV change their classic drink order. 
",published,43,none,,,trailer,super-bowl-xliii,episodes,https://assets1.ignimgs.com/thumbs/2019/01/28/3-d1071121d79593176eada3d08cb79fe2-1548707021/frame_0000_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/2019/01/28/3-d1071121d79593176eada3d08cb79fe2-1548707021/frame_0000_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/2019/01/28/3-d1071121d79593176eada3d08cb79fe2-1548707021/frame_0000_large.jpg,large,626.0,352.0
130,65152f48f6af7c4a9a2ff2a37b22c0f0,video,Apple Reportedly Planning Gaming Subscription Service - IGN News,,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,2019-01-28T20:02:00+0000,apple-reportedly-planning-gaming-subscription-service,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,published,61,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_large.jpg,large,626.0,352.0
131,65152f48f6af7c4a9a2ff2a37b22c0f0,video,Apple Reportedly Planning Gaming Subscription Service - IGN News,,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,2019-01-28T20:02:00+0000,apple-reportedly-planning-gaming-subscription-service,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,published,61,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_large.jpg,large,626.0,352.0
132,65152f48f6af7c4a9a2ff2a37b22c0f0,video,Apple Reportedly Planning Gaming Subscription Service - IGN News,,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,2019-01-28T20:02:00+0000,apple-reportedly-planning-gaming-subscription-service,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,published,61,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_large.jpg,large,626.0,352.0
133,65152f48f6af7c4a9a2ff2a37b22c0f0,video,Apple Reportedly Planning Gaming Subscription Service - IGN News,,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,2019-01-28T20:02:00+0000,apple-reportedly-planning-gaming-subscription-service,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,published,61,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_large.jpg,large,626.0,352.0
134,65152f48f6af7c4a9a2ff2a37b22c0f0,video,Apple Reportedly Planning Gaming Subscription Service - IGN News,,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,2019-01-28T20:02:00+0000,apple-reportedly-planning-gaming-subscription-service,Apple is reportedly planning a Netflix-like gaming subscription service that would allow users to access a bundled list of games.,published,61,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/apple-reportedly-planning-gaming-subscription-service-1548705764890_large.jpg,large,626.0,352.0
135,c1cf91abfebbf57be4de99bc88cc2696,video,"Daily Deals for January 28, 2019",,Preorder Kingdom Hearts 3 and get a $10 Amazon credit!,2019-01-28T19:44:00+0000,daily-deals-for-january-28-2019,Preorder Kingdom Hearts 3 and get a $10 Amazon credit!,published,73,Daily Deals,,,feature,playstation-4,kingdom-hearts-iii,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/blogroll-0128-15486963740511024w-1548704735443_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/blogroll-0128-15486963740511024w-1548704735443_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/blogroll-0128-15486963740511024w-1548704735443_large.jpg,large,626.0,352.0
136,dd9d529007d7830f9a950764cf0b1e02,video,"Expensify Super Bowl 53 Commercial: ""EXPENSIFY TH!$"" ft. 2 Chainz & Adam Scott",,"2 Chainz and Adam Scott take you through the life of a baller in this music video, featuring receipts fans can take pictures off and use to win prizes on the Expensify app. 
",2019-01-28T19:37:00+0000,expensify-super-bowl-53-commercial-expensify-th-ft-2-chainz-adam-scott,"2 Chainz and Adam Scott take you through the life of a baller in this music video, featuring receipts fans can take pictures off and use to win prizes on the Expensify app. 
",published,231,none,,,trailer,super-bowl-xliii,episodes,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/2chainzthumb-1548704558787_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/2chainzthumb-1548704558787_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/2chainzthumb-1548704558787_large.jpg,large,626.0,352.0
137,ae7b9b69b8e27e099f1b53133098d77b,video,Peer's Picks: 4 Small Switch Games to Check Out - NVC Highlight,,"With Brian out this week, Peer drops some knowledge on 4, very different, not so well known Switch time-sucks.",2019-01-28T19:30:00+0000,peers-picks-4-small-switch-games-to-check-out-nvc-highlight,"With Brian out this week, Peer drops some knowledge on 4, very different, not so well known Switch time-sucks.",published,304,Nintendo Voice Chat,,,feature,nintendo-switch,playstation-4,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/nvc-peerspicksblogroll-2logo-1548702939395_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/nvc-peerspicksblogroll-2logo-1548702939395_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/nvc-peerspicksblogroll-2logo-1548702939395_large.jpg,large,626.0,352.0
138,96dfcec3e877e941f430b3fa87757540,video,Metro Exodus Is Being Removed from Steam - IGN News,,Epic Games and Deep Silver announced today that the digitally-distributed PC version of Metro Exodus will be released exclusively through the Epic Games Store.,2019-01-28T18:46:00+0000,metro-exodus-is-being-removed-from-steam,Epic Games and Deep Silver announced today that the digitally-distributed PC version of Metro Exodus will be released exclusively through the Epic Games Store.,published,62,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-metroexodusthumb-1548701274908_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-metroexodusthumb-1548701274908_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-metroexodusthumb-1548701274908_large.jpg,large,626.0,352.0
139,58c18ba20d1cbcb7ca73ec6ffbfe971b,video,6 New Nintendo Switch Games We Can't Wait to Play - Game Scoop! 514 Highlight,,The next wave of cool-looking indie games is about to hit the Switch.,2019-01-28T18:35:00+0000,6-new-nintendo-switch-games-we-cant-wait-to-play-game-scoop-514-highlight,The next wave of cool-looking indie games is about to hit the Switch.,published,454,IGN Game Scoop! TV,,,talkshow,nintendo-switch,wargroove,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/wargroove-1548699992253_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/wargroove-1548699992253_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/wargroove-1548699992253_large.jpg,large,626.0,352.0
140,f10c70bc770a169ab48a67a8f823108c,video,Spider-Man PS4 Adds Free Fantastic Four Suits - IGN News,,Marvel's Spider-Man for PS4 is getting two Fantastic Four-themed suits today in its latest patch - the Bombastic Bag-Man Suit and Future Foundation Suit.,2019-01-28T18:12:00+0000,spider-man-ps4-adds-free-fantastic-four-suits,Marvel's Spider-Man for PS4 is getting two Fantastic Four-themed suits today in its latest patch - the Bombastic Bag-Man Suit and Future Foundation Suit.,published,62,IGN NEWS,,,games,gaming,ign,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-spidermanthumb-1548699194019_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-spidermanthumb-1548699194019_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/012819-spidermanthumb-1548699194019_large.jpg,large,626.0,352.0
141,9a41aa964f8060524d012fa898f3eb21,video,Hitman 2 - Elusive Target #3 Full Mission Briefing Trailer,,"Learn about Hitman 2's latest Elusive Target, Miranda Jamison. The third target, The Appraiser, is now active in Isle of Sgail.
",2019-01-28T18:01:00+0000,hitman-2-elusive-target-3-full-mission-briefing-trailer,"Learn about Hitman 2's latest Elusive Target, Miranda Jamison. The third target, The Appraiser, is now active in Isle of Sgail.
",published,60,none,,,trailer,ps4,hitman-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/hitmanthumb-1548698448742_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/hitmanthumb-1548698448742_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/hitmanthumb-1548698448742_large.jpg,large,626.0,352.0
142,9a41aa964f8060524d012fa898f3eb21,video,Hitman 2 - Elusive Target #3 Full Mission Briefing Trailer,,"Learn about Hitman 2's latest Elusive Target, Miranda Jamison. The third target, The Appraiser, is now active in Isle of Sgail.
",2019-01-28T18:01:00+0000,hitman-2-elusive-target-3-full-mission-briefing-trailer,"Learn about Hitman 2's latest Elusive Target, Miranda Jamison. The third target, The Appraiser, is now active in Isle of Sgail.
",published,60,none,,,trailer,ps4,hitman-2,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/hitmanthumb-1548698448742_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/hitmanthumb-1548698448742_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/hitmanthumb-1548698448742_large.jpg,large,626.0,352.0
143,c9b02bfb92847bd9bfd10ebc2c75bfd2,video,Alita: Battle Angel - Underworld Clip,,"Welcome to the Underworld! Watch this exclusive scene from upcoming action film Alita: Battle Angel, out in theatres on February 14, 2019.",2019-01-28T18:00:00+0000,alita-battle-angel-underworld-clip,"Welcome to the Underworld! Watch this exclusive scene from upcoming action film Alita: Battle Angel, out in theatres on February 14, 2019.",published,59,none,,,alita,battle-angel,exclusive,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/battleangelthumb-1548456497622_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/battleangelthumb-1548456497622_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/25/battleangelthumb-1548456497622_large.jpg,large,626.0,352.0
144,2e9a3aaed61252d475e71039e9db5917,video,The Escapists 2: Pocket Breakout - Announcement Trailer,,"The game will be released on January 31st on iOS, Android and Amazon.
",2019-01-28T17:43:00+0000,the-escapists-2-pocket-breakout-announcement-trailer,"The game will be released on January 31st on iOS, Android and Amazon.
",published,22,none,,,switch,the-escapists-2,xbox-one,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/escapistthumb-1548697332691_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/escapistthumb-1548697332691_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/escapistthumb-1548697332691_large.jpg,large,626.0,352.0
145,72bb7d73077071daa8b633835e72f307,video,Warframe - Fortuna: The Profit-Taker Launch Trailer,,"The Profit-Taker update, featuring new missions, deeper lore, giant robotic spiders, and more, is available on PC, and will be available on PS4 and Xbox One on January 29.",2019-01-28T17:33:00+0000,warframe-fortuna-the-profit-taker-launch-trailer,"The Profit-Taker update, featuring new missions, deeper lore, giant robotic spiders, and more, is available on PC, and will be available on PS4 and Xbox One on January 29.",published,51,none,,,trailer,pc,warframe,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/warframethumb-1548696645101_compact.jpg,compact,306,172,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/warframethumb-1548696645101_medium.jpg,medium,466,262,https://assets1.ignimgs.com/thumbs/userUploaded/2019/1/28/warframethumb-1548696645101_large.jpg,large,626.0,352.0
